source,run_id,scenario,model_name,batch_id,alpha,k,weighting,head_arch_rmb,val_f1_macro,val_acc,val_precision_macro,val_recall_macro,val_f1_judi,index_vectors,eval_time_s,trainable_params,train_time_s,catatan,timestamp,delta_vs_best_f1_macro_pp,is_tie_with_best,test_accuracy,test_f1_macro,test_f1_class1,test_precision_class1,test_recall_class1
cheap_head,2,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.0,3,similarity,linear,0.912507,0.944365,0.891506,0.93878,0.859712,6588,0.15,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.0 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:00,0.0,True,,,,,
cheap_head,3,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.0,5,similarity,linear,0.912507,0.944365,0.891506,0.93878,0.859712,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.0 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:00,0.0,True,,,,,
cheap_head,4,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.0,10,similarity,linear,0.912507,0.944365,0.891506,0.93878,0.859712,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.0 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:00,0.0,True,,,,,
cheap_head,5,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.0,20,similarity,linear,0.912507,0.944365,0.891506,0.93878,0.859712,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.0 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:00,0.0,True,,,,,
cheap_head,6,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.0,50,similarity,linear,0.912507,0.944365,0.891506,0.93878,0.859712,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.0 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:00,0.0,True,,,,,
cheap_head,7,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.1,1,similarity,linear,0.9291,0.955777,0.913443,0.947275,0.885609,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.1 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:01,1.6593,False,,,,,
cheap_head,8,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.1,3,similarity,linear,0.926813,0.954351,0.911241,0.944893,0.881919,6588,0.18,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.1 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:01,-0.2287,False,,,,,
cheap_head,9,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.1,5,similarity,linear,0.926813,0.954351,0.911241,0.944893,0.881919,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.1 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:01,-0.2287,False,,,,,
cheap_head,10,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.1,10,similarity,linear,0.925773,0.953638,0.909768,0.944457,0.880295,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.1 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:01,-0.3327,False,,,,,
cheap_head,11,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.1,20,similarity,linear,0.923489,0.952211,0.907571,0.942074,0.876611,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.1 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:01,-0.5611,False,,,,,
cheap_head,12,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.1,50,similarity,linear,0.922238,0.951498,0.906837,0.940129,0.874539,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.1 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:02,-0.6862,False,,,,,
cheap_head,13,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.2,1,similarity,linear,0.940929,0.963623,0.929489,0.953588,0.904315,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.2 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:02,1.1829,False,,,,,
cheap_head,14,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.2,3,similarity,linear,0.939857,0.96291,0.927907,0.953151,0.902622,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.2 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:02,-0.1072,True,,,,,
cheap_head,15,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.2,5,similarity,linear,0.939684,0.96291,0.928821,0.951642,0.902256,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.2 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:02,-0.1245,True,,,,,
cheap_head,16,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.2,10,similarity,linear,0.940414,0.963623,0.932349,0.949061,0.903226,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.2 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:02,-0.0515,True,,,,,
cheap_head,17,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.2,20,similarity,linear,0.935927,0.96077,0.926812,0.945806,0.89603,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.2 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:02,-0.5002,False,,,,,
cheap_head,18,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.2,50,similarity,linear,0.934857,0.960057,0.925209,0.945369,0.89434,6588,0.13,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.2 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:03,-0.6072,False,,,,,
cheap_head,19,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.3,1,similarity,linear,0.946958,0.967903,0.94241,0.951681,0.913628,6588,0.13,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.3 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:03,0.6029,False,,,,,
cheap_head,20,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.3,3,similarity,linear,0.944764,0.966476,0.939006,0.950808,0.910134,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.3 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:03,-0.2194,False,,,,,
cheap_head,21,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.3,5,similarity,linear,0.946958,0.967903,0.94241,0.951681,0.913628,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.3 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:03,0.0,True,,,,,
cheap_head,22,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.3,10,similarity,linear,0.945699,0.96719,0.941791,0.949736,0.911538,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.3 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:03,-0.1259,True,,,,,
cheap_head,23,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.3,20,similarity,linear,0.943338,0.965763,0.939451,0.947354,0.907692,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.3 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:04,-0.362,False,,,,,
cheap_head,24,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.3,50,similarity,linear,0.940801,0.964337,0.938197,0.943463,0.903475,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.3 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:04,-0.6157,False,,,,,
cheap_head,25,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.4,1,similarity,linear,0.954463,0.972896,0.957265,0.95172,0.92549,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.4 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:04,0.7505,False,,,,,
cheap_head,26,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.4,3,similarity,linear,0.955863,0.973609,0.956554,0.955175,0.927875,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.4 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:04,0.14,True,,,,,
cheap_head,27,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.4,5,similarity,linear,0.95712,0.974322,0.95712,0.95712,0.929961,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.4 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:04,0.1257,True,,,,,
cheap_head,28,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.4,10,similarity,linear,0.950942,0.970756,0.953017,0.948902,0.919765,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.4 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:04,-0.6178,False,,,,,
cheap_head,29,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.4,20,similarity,linear,0.944876,0.96719,0.947619,0.942192,0.909804,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.4 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:05,-1.2244,False,,,,,
cheap_head,30,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.4,50,similarity,linear,0.949669,0.970043,0.952442,0.946956,0.917647,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.4 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:05,-0.7451,False,,,,,
cheap_head,31,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.5,1,similarity,linear,0.938222,0.963623,0.945941,0.930955,0.898608,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.5 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:05,-1.8898,False,,,,,
cheap_head,32,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.5,3,similarity,linear,0.957603,0.975036,0.965662,0.950013,0.930417,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.5 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:05,0.0483,True,,,,,
cheap_head,33,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.5,5,similarity,linear,0.955181,0.973609,0.963197,0.947631,0.926441,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.5 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:05,-0.2422,False,,,,,
cheap_head,34,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.5,10,similarity,linear,0.950335,0.970756,0.958267,0.942866,0.918489,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.5 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:06,-0.7268,False,,,,,
cheap_head,35,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.5,20,similarity,linear,0.947913,0.96933,0.955801,0.940484,0.914513,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.5 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:06,-0.969,False,,,,,
cheap_head,36,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.5,50,similarity,linear,0.944192,0.96719,0.952774,0.936156,0.908367,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.5 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:06,-1.3411,False,,,,,
cheap_head,37,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.6,1,similarity,linear,0.938222,0.963623,0.945941,0.930955,0.898608,6588,0.13,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.6 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:06,-1.9381,False,,,,,
cheap_head,38,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.6,3,similarity,linear,0.95605,0.974322,0.968056,0.94505,0.927711,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.6 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:06,-0.1553,False,,,,,
cheap_head,39,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.6,5,similarity,linear,0.954758,0.973609,0.967549,0.943104,0.925553,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.6 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:06,-0.2845,False,,,,,
cheap_head,40,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.6,10,similarity,linear,0.951166,0.971469,0.963045,0.940285,0.919679,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.6 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:07,-0.6437,False,,,,,
cheap_head,41,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.6,20,similarity,linear,0.945148,0.967903,0.956077,0.935084,0.90982,6588,0.13,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.6 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:07,-1.2455,False,,,,,
cheap_head,42,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.6,50,similarity,linear,0.939703,0.96505,0.95533,0.925793,0.900609,6588,0.15,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.6 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:07,-1.79,False,,,,,
cheap_head,43,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.7,1,similarity,linear,0.938222,0.963623,0.945941,0.930955,0.898608,6588,0.14,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.7 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:07,-1.9381,False,,,,,
cheap_head,44,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.7,3,similarity,linear,0.943485,0.96719,0.958411,0.930121,0.906883,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.7 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:07,-1.4118,False,,,,,
cheap_head,45,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.7,5,similarity,linear,0.948068,0.970043,0.966572,0.931868,0.914286,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.7 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:08,-0.9535,False,,,,,
cheap_head,46,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.7,10,similarity,linear,0.949386,0.970756,0.967071,0.933813,0.916497,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.7 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:08,-0.8217,False,,,,,
cheap_head,47,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.7,20,similarity,linear,0.937242,0.963623,0.952783,0.923411,0.896552,6588,0.14,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.7 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:08,-2.0361,False,,,,,
cheap_head,48,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.7,50,similarity,linear,0.933717,0.962197,0.957807,0.913484,0.890269,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.7 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:08,-2.3886,False,,,,,
cheap_head,49,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.8,1,similarity,linear,0.938222,0.963623,0.945941,0.930955,0.898608,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.8 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:08,-1.9381,False,,,,,
cheap_head,50,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.8,3,similarity,linear,0.939703,0.96505,0.95533,0.925793,0.900609,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.8 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:09,-1.79,False,,,,,
cheap_head,51,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.8,5,similarity,linear,0.944088,0.967903,0.965076,0.926031,0.907598,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.8 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:09,-1.3515,False,,,,,
cheap_head,52,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.8,10,similarity,linear,0.946399,0.96933,0.969317,0.926904,0.91134,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.8 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:09,-1.1204,False,,,,,
cheap_head,53,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.8,20,similarity,linear,0.937976,0.964337,0.957801,0.92083,0.897541,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.8 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:09,-1.9627,False,,,,,
cheap_head,54,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.8,50,similarity,linear,0.922694,0.956491,0.953656,0.89792,0.871579,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.8 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:09,-3.4909,False,,,,,
cheap_head,55,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.9,1,similarity,linear,0.938222,0.963623,0.945941,0.930955,0.898608,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.9 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:09,-1.9381,False,,,,,
cheap_head,56,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.9,3,similarity,linear,0.939703,0.96505,0.95533,0.925793,0.900609,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.9 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:10,-1.79,False,,,,,
cheap_head,57,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.9,5,similarity,linear,0.941413,0.966476,0.964079,0.92214,0.903093,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.9 k=5, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:10,-1.619,False,,,,,
cheap_head,58,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.9,10,similarity,linear,0.942566,0.96719,0.966209,0.922577,0.904959,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.9 k=10, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:10,-1.5037,False,,,,,
cheap_head,59,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.9,20,similarity,linear,0.937366,0.964337,0.962583,0.916303,0.896266,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.9 k=20, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:10,-2.0237,False,,,,,
cheap_head,60,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,0.9,50,similarity,linear,0.913931,0.952211,0.952281,0.884738,0.856531,6588,0.1,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=0.9 k=50, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:10,-4.3672,False,,,,,
cheap_head,61,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,1.0,1,similarity,linear,0.938222,0.963623,0.945941,0.930955,0.898608,6588,0.12,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=1.0 k=1, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:10,-1.9381,False,,,,,
cheap_head,62,rmc,indobenchmark/indobert-base-p2,rmc_cheap_head_grid,1.0,3,similarity,linear,0.939703,0.96505,0.95533,0.925793,0.900609,6588,0.11,0,0.0,"Grid RM-c (head RM-b termurah = run#1 linear, cost-ablation), alpha=1.0 k=3, weighting=similarity -- replikasi metodologi grid resmi (RMC_TUNING_GRID.md) tapi dengan head linear (1.538 param) bukan mlp/1024.",2026-08-03 14:07:11,-1.79,False,,,,,
